model,soc,soh,battery_temp,battery_capacity_kwh,model_cluster
emeya r,49.3811974266131,92.3832437482178,38.38301966835178,98.9,3
emeya r,49.3811974266131,92.38300167314831,29.588491279875228,98.9,3
emeya r,49.3811974266131,92.38276293888435,28.50064758176857,98.9,3
emeya r,49.3811974266131,92.38253194819512,29.86555817669696,98.9,3
emeya r,49.3811974266131,92.3822964419768,27.946140219621864,98.9,3
emeya r,49.3811974266131,92.38205699637398,30.3343485712772,98.9,3
emeya r,49.3811974266131,92.3818093670588,30.994556731808604,98.9,3
emeya r,49.3811974266131,92.38156210189048,34.30144908209408,98.9,3
emeya r,49.3811974266131,92.38130855586142,29.572926589395923,98.9,3
emeya r,49.3811974266131,92.381073584826,28.9507692204321,98.9,3
emeya r,38.840269378523104,92.3805711349668,36.90148051394339,98.9,3
ev6 gt,27.74445586865773,92.38008603008494,39.25967369172835,80.0,0
ev6 gt,27.74445586865773,92.37985385196524,28.19558917990972,80.0,0
ev6 gt,27.74445586865773,92.37962039935996,28.371353995279463,80.0,0
ev6 gt,27.74445586865773,92.37937114932636,30.606599020423847,80.0,0
ev6 gt,27.74445586865773,92.37912665176384,31.71113028063311,80.0,0
ev6 gt,27.74445586865773,92.37888556478488,31.03201799122688,80.0,0
ev6 gt,27.74445586865773,92.37865431133936,28.76934557955044,80.0,0
ev6 gt,27.74445586865773,92.37841771751832,29.22452985240402,80.0,0
ev6 gt,27.74445586865773,92.3781767151442,31.58445828700153,80.0,0
ev6 gt,27.74445586865773,92.37794011537866,30.566613137804623,80.0,0
ev6 gt,27.74445586865773,92.37768703221576,28.71287859009898,80.0,0
ev6 gt,27.74445586865773,92.3774522468429,29.845559628142983,80.0,0
ev6 gt,27.74445586865773,92.37721544647113,32.72308837411757,80.0,0
ev6 gt,27.74445586865773,92.37697835239868,27.67750466021632,80.0,0
ev6 gt,27.74445586865773,92.3767457320078,29.311644131486258,80.0,0
ev6 gt,27.74445586865773,92.37650452789308,27.23350209309794,80.0,0
3 long range performance,80.0,92.37582282022342,34.03016340496429,107.0,4
i5 xdrive40 touring (my25),69.21479425852854,92.37533057858046,36.48021232770148,81.2,1
i5 xdrive40 touring (my25),69.21479425852854,92.37509468994024,28.446056656804643,81.2,1
i5 xdrive40 touring (my25),69.21479425852854,92.37484123209144,33.83206307321885,81.2,1
i5 xdrive40 touring (my25),69.21479425852854,92.37459960045122,29.77279327656221,81.2,1
mustang mach-e er awd (my25),58.77842732291454,92.37412705421082,39.28374173757774,88.0,2
emeya r,47.34203172121829,92.3736304222836,38.52206700506565,98.9,3
ev6 gt,36.43234897729991,92.3731261350784,38.42220686733517,80.0,0
ev6 gt,36.43234897729991,92.37288891286666,31.41275358289111,80.0,0
ev6 gt,36.43234897729991,92.37265292299496,32.04055162255953,80.0,0
ev6 gt,36.43234897729991,92.37241253087122,28.56758336355112,80.0,0
ev6 gt,36.43234897729991,92.37217626188117,31.401164476375204,80.0,0
ev6 gt,36.43234897729991,92.37193838206258,27.145030572158607,80.0,0
ev6 gt,36.43234897729991,92.37169560051584,29.79306282502278,80.0,0
ev6 gt,36.43234897729991,92.37144568501397,31.89629014945687,80.0,0
ev6 gt,36.43234897729991,92.37119471515147,28.735921464499725,80.0,0
ev6 gt,36.43234897729991,92.3709427279252,27.87520479118188,80.0,0
ev6 gt,36.43234897729991,92.37070495320236,28.597749480441088,80.0,0
ev6 gt,36.43234897729991,92.37045473626146,32.19782350418072,80.0,0
ev6 gt,36.43234897729991,92.37022160503903,31.53917691148171,80.0,0
ev6 gt,36.43234897729991,92.36997963514348,30.538677093520946,80.0,0
ev6 gt,36.43234897729991,92.3697263420974,31.981500811677964,80.0,0
ev6 gt,36.43234897729991,92.36949324557015,29.229602761679384,80.0,0
ev6 gt,36.43234897729991,92.36925006249562,29.155611555959,80.0,0
ev6 gt,24.89794914400848,92.36877133906042,33.7911529039569,80.0,0
3 long range performance,80.0,92.36808806286012,36.82231317868845,107.0,4
3 long range performance,80.0,92.3678559570074,32.53189079983956,107.0,4
3 long range performance,80.0,92.36760876307636,28.70054691467764,107.0,4
3 long range performance,80.0,92.3673580418757,29.6190578608207,107.0,4
i5 xdrive40 touring (my25),69.27191630114501,92.3668664926271,35.83490093280318,81.2,1
mustang mach-e er awd (my25),58.828349387050224,92.36637409861945,35.897627758985486,88.0,2
emeya r,47.227018309520446,92.36589540408347,39.89554606687196,98.9,3
emeya r,47.227018309520446,92.3656573433976,28.55858577595965,98.9,3
emeya r,47.227018309520446,92.36541513371633,28.493545603851903,98.9,3
emeya r,47.227018309520446,92.3651694915153,29.379986354890352,98.9,3
emeya r,47.227018309520446,92.3649323533278,29.86030782992814,98.9,3
emeya r,47.227018309520446,92.36468212015563,33.21780449584317,98.9,3
emeya r,47.227018309520446,92.3644306325041,27.499860404857,98.9,3
emeya r,47.227018309520446,92.36418436725316,31.74423279838585,98.9,3
emeya r,47.227018309520446,92.36394385465388,32.0047501532259,98.9,3
emeya r,47.227018309520446,92.36369981937771,28.864019352544908,98.9,3
emeya r,47.227018309520446,92.36346788781074,29.814732716767217,98.9,3
emeya r,47.227018309520446,92.3632200614257,29.050736846311192,98.9,3
emeya r,47.227018309520446,92.3629819088701,27.22120236810154,98.9,3
ev6 gt,37.30970083174836,92.36249990657376,35.02708337856461,80.0,0
ev6 gt,27.632362691214677,92.36202526156146,31.711799553555807,80.0,0
ev6 gt,27.632362691214677,92.3617726266556,28.76554423002501,80.0,0
ev6 gt,27.632362691214677,92.3615301313322,29.64362698032116,80.0,0
ev6 gt,27.632362691214677,92.3612899328871,32.46463885948757,80.0,0
ev6 gt,27.632362691214677,92.36103630447587,29.94132637189876,80.0,0
ev6 gt,27.632362691214677,92.3608015814851,30.18482351004971,80.0,0
ev6 gt,27.632362691214677,92.36056272513628,25.774834681202584,80.0,0
ev6 gt,27.632362691214677,92.36033016969284,29.743221325445745,80.0,0
ev6 gt,27.632362691214677,92.3600847176921,32.65769398897439,80.0,0
ev6 gt,27.632362691214677,92.35985340201736,28.123669843568283,80.0,0
3 long range performance,80.0,92.35917102141698,34.01940139076121,107.0,4
i5 xdrive40 touring (my25),69.97880230109577,92.35870445304678,39.19365585618087,81.2,1
i5 xdrive40 touring (my25),69.97880230109577,92.35845202936147,29.14220880557141,81.2,1
i5 xdrive40 touring (my25),69.97880230109577,92.35820914855408,33.45492686603957,81.2,1
i5 xdrive40 touring (my25),69.97880230109577,92.35796318087306,27.58548133863865,81.2,1
i5 xdrive40 touring (my25),69.97880230109577,92.35771036382316,28.60987653133401,81.2,1
i5 xdrive40 touring (my25),69.97880230109577,92.35746771355733,31.234381854438908,81.2,1
i5 xdrive40 touring (my25),69.97880230109577,92.35721624330309,29.483414132222048,81.2,1
i5 xdrive40 touring (my25),69.97880230109577,92.35698530228905,29.38961893609933,81.2,1
i5 xdrive40 touring (my25),69.97880230109577,92.35673579016002,25.42741118696988,81.2,1
i5 xdrive40 touring (my25),69.97880230109577,92.35649367221744,27.81540544114417,81.2,1
i5 xdrive40 touring (my25),69.97880230109577,92.356245144634,31.35213397818324,81.2,1
i5 xdrive40 touring (my25),69.97880230109577,92.35599495811364,31.491635438902293,81.2,1
mustang mach-e er awd (my25),59.83777018450997,92.35550338970388,33.01099538903508,88.0,2
emeya r,48.075623343399606,92.35500171863625,33.28050292195879,98.9,3
emeya r,48.075623343399606,92.3547708174694,31.581726894094672,98.9,3
emeya r,48.075623343399606,92.35452491715354,29.396271280929376,98.9,3
emeya r,48.075623343399606,92.3542761829776,33.031093901990104,98.9,3
emeya r,48.075623343399606,92.35404158235104,27.713984140114786,98.9,3
emeya r,48.075623343399606,92.35379342502291,29.618556163130297,98.9,3
emeya r,48.075623343399606,92.35355117225018,31.13401418960308,98.9,3
emeya r,48.075623343399606,92.35331636465448,31.082963884051743,98.9,3
emeya r,48.075623343399606,92.35306762331476,30.17732667310016,98.9,3
emeya r,48.075623343399606,92.35281948737664,28.811531031920325,98.9,3
ev6 gt,37.52062725373167,92.35234742859892,35.542613318446755,80.0,0
ev6 gt,27.422316621907022,92.35186934517604,37.219546619001925,80.0,0
ev6 gt,27.422316621907022,92.35162281207904,31.361401858328332,80.0,0
ev6 gt,27.422316621907022,92.35137926319462,29.95131892215181,80.0,0
ev6 gt,27.422316621907022,92.3511477645864,33.54112741140929,80.0,0
ev6 gt,27.422316621907022,92.3508949105422,30.19997263949714,80.0,0
ev6 gt,27.422316621907022,92.35066136752428,30.640878527896263,80.0,0
ev6 gt,27.422316621907022,92.35043003342146,31.94920653576637,80.0,0
ev6 gt,27.422316621907022,92.3501954681764,29.854387387765,80.0,0
ev6 gt,27.422316621907022,92.349959371591,28.90163704393955,80.0,0
ev6 gt,27.422316621907022,92.34970664773088,30.2044924992022,80.0,0
ev6 gt,27.422316621907022,92.3494714124961,30.067635168596876,80.0,0
ev6 gt,27.422316621907022,92.3492403649399,32.09031335268927,80.0,0
3 long range performance,80.0,92.34855388681676,33.13335351389444,107.0,4
i5 xdrive40 touring (my25),68.5967206540614,92.34806622156891,36.996232961561226,81.2,1
i5 xdrive40 touring (my25),68.5967206540614,92.34781870148878,27.004242799321396,81.2,1
i5 xdrive40 touring (my25),68.5967206540614,92.34758743261668,31.383518397841865,81.2,1
i5 xdrive40 touring (my25),68.5967206540614,92.34733687127918,30.944428700890978,81.2,1
i5 xdrive40 touring (my25),68.5967206540614,92.34709446980098,30.563479970822048,81.2,1
i5 xdrive40 touring (my25),68.5967206540614,92.3468408439742,32.071829469913574,81.2,1
i5 xdrive40 touring (my25),68.5967206540614,92.34659228179386,31.13475693473949,81.2,1
i5 xdrive40 touring (my25),68.5967206540614,92.34634241699948,29.85884349199879,81.2,1
i5 xdrive40 touring (my25),68.5967206540614,92.3461110787783,29.58765795652038,81.2,1
i5 xdrive40 touring (my25),68.5967206540614,92.3458779570226,32.31829714995614,81.2,1
mustang mach-e er awd (my25),58.31970829068929,92.34537933686345,37.41129105988482,88.0,2
emeya r,48.44937862766606,92.34487463288758,35.284909425639775,98.9,3
emeya r,48.44937862766606,92.34463380196206,30.859387262670047,98.9,3
emeya r,48.44937862766606,92.34439380762748,27.98055234612496,98.9,3
emeya r,48.44937862766606,92.34415202379942,29.53028453190695,98.9,3
emeya r,48.44937862766606,92.34389999402876,31.008199659668385,98.9,3
emeya r,48.44937862766606,92.34365092632896,25.54031337339761,98.9,3
emeya r,48.44937862766606,92.3434185509916,29.377097455791017,98.9,3
emeya r,48.44937862766606,92.34317146537568,33.17999477783743,98.9,3
emeya r,48.44937862766606,92.34292908009807,28.178675558227432,98.9,3
emeya r,48.44937862766606,92.3426958777282,27.78480196227515,98.9,3
emeya r,48.44937862766606,92.34244510349616,29.85952066831584,98.9,3
emeya r,48.44937862766606,92.34220541308136,32.39533859723436,98.9,3
ev6 gt,37.63155533689429,92.3417440913858,36.09261496732064,80.0,0
ev6 gt,27.28930646515896,92.34123940635038,38.07597515998725,80.0,0
ev6 gt,27.28930646515896,92.34098940252782,31.374583523677178,80.0,0
ev6 gt,27.28930646515896,92.34074024289087,29.517903765043823,80.0,0
ev6 gt,27.28930646515896,92.3405057511681,32.213551859651766,80.0,0
ev6 gt,27.28930646515896,92.34025304358042,31.368830552336465,80.0,0
ev6 gt,27.28930646515896,92.3400104788968,28.162883048052823,80.0,0
ev6 gt,27.28930646515896,92.33978062134906,32.638334049995066,80.0,0
ev6 gt,27.28930646515896,92.33954120278972,27.730351975244112,80.0,0
ev6 gt,27.28930646515896,92.33929732151324,30.179319722583283,80.0,0
ev6 gt,27.28930646515896,92.33904512202854,28.253063463920917,80.0,0
3 long range performance,80.0,92.33837523928824,35.45423858321558,107.0,4
i5 xdrive40 touring (my25),70.09227477151896,92.33790331929796,39.03590897356964,81.2,1
i5 xdrive40 touring (my25),70.09227477151896,92.33765630615176,29.482101431998387,81.2,1
i5 xdrive40 touring (my25),70.09227477151896,92.33741459682408,32.19869903086455,81.2,1
i5 xdrive40 touring (my25),70.09227477151896,92.33718095601829,31.204248451275397,81.2,1
i5 xdrive40 touring (my25),70.09227477151896,92.33694199318224,33.043983905554526,81.2,1
i5 xdrive40 touring (my25),70.09227477151896,92.33670231762537,27.883040349596467,81.2,1
i5 xdrive40 touring (my25),70.09227477151896,92.3364527297502,29.81550865566597,81.2,1
i5 xdrive40 touring (my25),70.09227477151896,92.33620356522034,26.55080761079456,81.2,1
i5 xdrive40 touring (my25),70.09227477151896,92.3359613906092,29.591826611098043,81.2,1
i5 xdrive40 touring (my25),70.09227477151896,92.33571279867844,29.65985544562014,81.2,1
i5 xdrive40 touring (my25),70.09227477151896,92.33546546010352,29.488310299827987,81.2,1
i5 xdrive40 touring (my25),70.09227477151896,92.33521494259044,27.096612177300397,81.2,1
mustang mach-e er awd (my25),59.08682005214842,92.33472739471682,37.38156625214269,88.0,2
emeya r,47.80903551528594,92.3342624399711,36.42311325892108,98.9,3
emeya r,47.80903551528594,92.33401563023612,32.35614595225281,98.9,3
emeya r,47.80903551528594,92.33376909144492,32.12438316156258,98.9,3
emeya r,47.80903551528594,92.3335219085941,28.616040632728986,98.9,3
emeya r,47.80903551528594,92.3332863829189,25.66238310490857,98.9,3
emeya r,47.80903551528594,92.33304496766112,30.044786377935388,98.9,3
emeya r,47.80903551528594,92.33280426075716,29.73951455169461,98.9,3
emeya r,47.80903551528594,92.33256506890902,28.590422485868555,98.9,3
emeya r,47.80903551528594,92.3323322012219,27.3883385841169,98.9,3
emeya r,47.80903551528594,92.33208626438596,31.215077288555328,98.9,3
ev6 gt,37.50143978159942,92.33162207368372,36.266460685555614,80.0,0
ev6 gt,27.24123510480654,92.33115683016716,35.119758548154465,80.0,0
ev6 gt,27.24123510480654,92.3309263740578,31.73266976036152,80.0,0
ev6 gt,27.24123510480654,92.33068190136056,30.03397004881652,80.0,0
ev6 gt,27.24123510480654,92.33042835081773,29.625730955820018,80.0,0
ev6 gt,27.24123510480654,92.3301854398265,35.47514283675997,80.0,0
ev6 gt,27.24123510480654,92.3299316666796,29.28607782997885,80.0,0
ev6 gt,27.24123510480654,92.32969390291191,31.883990168820446,80.0,0
ev6 gt,27.24123510480654,92.32944767834944,30.22943127099268,80.0,0
ev6 gt,27.24123510480654,92.32919808496216,28.35223681492908,80.0,0
ev6 gt,27.24123510480654,92.32895645835656,31.33673630055755,80.0,0
ev6 gt,27.24123510480654,92.32870310928284,30.960840723194863,80.0,0
ev6 gt,27.24123510480654,92.32846040164463,30.213041673142733,80.0,0
ev6 gt,27.24123510480654,92.3282208255114,25.966551699810623,80.0,0
ev6 gt,27.24123510480654,92.3279691982876,29.22164881301787,80.0,0
ev6 gt,27.24123510480654,92.32772869322724,29.604594102612104,80.0,0
ev6 gt,27.24123510480654,92.32749640497777,31.77299173769338,80.0,0
3 long range performance,80.0,92.326828440801,37.26371257555763,107.0,4
i5 xdrive40 touring (my25),70.12132940439173,92.32636011351455,36.12596331409035,81.2,1
i5 xdrive40 touring (my25),70.12132940439173,92.32610764656154,27.327355995438907,81.2,1
i5 xdrive40 touring (my25),70.12132940439173,92.32586736708788,31.873036469044006,81.2,1
i5 xdrive40 touring (my25),70.12132940439173,92.32563377758898,27.45313944696901,81.2,1
mustang mach-e er awd (my25),59.81372250372107,92.3251502342268,35.85028584370669,88.0,2
emeya r,48.54305051021571,92.3246479586422,36.33484264606169,98.9,3
ev6 gt,37.91958374760947,92.32416210797264,34.01968315538536,80.0,0
ev6 gt,37.91958374760947,92.32391080840864,26.98974487835488,80.0,0
ev6 gt,37.91958374760947,92.3236621840331,30.80360066552073,80.0,0
ev6 gt,37.91958374760947,92.32340933112128,29.94654147200405,80.0,0
ev6 gt,37.91958374760947,92.32315719478432,33.38535494780099,80.0,0
ev6 gt,37.91958374760947,92.3229227658012,28.66366924206019,80.0,0
ev6 gt,37.91958374760947,92.32267573364672,29.084958125838572,80.0,0
ev6 gt,37.91958374760947,92.32243796997888,26.652132831986023,80.0,0
ev6 gt,37.91958374760947,92.32220465541116,29.76846782775597,80.0,0
ev6 gt,37.91958374760947,92.32197018187262,30.431722556533146,80.0,0
ev6 gt,37.91958374760947,92.32173141400514,28.95044735838254,80.0,0
ev6 gt,37.91958374760947,92.32148437486109,29.675084905325956,80.0,0
ev6 gt,37.91958374760947,92.32124692173672,31.693935654028525,80.0,0
ev6 gt,37.91958374760947,92.32101203221995,31.158696562261568,80.0,0
ev6 gt,37.91958374760947,92.32076545868576,28.5755181583259,80.0,0
ev6 gt,37.91958374760947,92.32052845088266,31.667206663092884,80.0,0
ev6 gt,37.91958374760947,92.320294202344,29.751759791082566,80.0,0
ev6 gt,26.98118396880514,92.31979606330609,36.60956716704247,80.0,0
3 long range performance,80.0,92.3191335236407,37.39736656662674,107.0,4
3 long range performance,80.0,92.31889446316444,29.665470203267287,107.0,4
3 long range performance,80.0,92.31864067702404,29.91999959968976,107.0,4
3 long range performance,80.0,92.31839164628138,27.42158741325657,107.0,4
i5 xdrive40 touring (my25),70.17783646106409,92.3178967016422,37.165665233918496,81.2,1
mustang mach-e er awd (my25),60.5151335552139,92.31741394643296,33.19461244047019,88.0,2
emeya r,50.35920237967862,92.3169388284134,36.56128615738167,98.9,3
emeya r,50.35920237967862,92.31670535456148,30.732823438632405,98.9,3
emeya r,50.35920237967862,92.31646940956304,27.42441029212465,98.9,3
emeya r,50.35920237967862,92.31622275139996,28.657965809275847,98.9,3
emeya r,50.35920237967862,92.31599265408404,33.03152580024372,98.9,3
emeya r,50.35920237967862,92.31574483811188,31.324584782032023,98.9,3
emeya r,50.35920237967862,92.31549689473836,30.68095658308762,98.9,3
emeya r,50.35920237967862,92.31524403920906,29.021856827439464,98.9,3
emeya r,50.35920237967862,92.31500276816692,27.677695543605665,98.9,3
emeya r,50.35920237967862,92.31475725445112,30.093472719155013,98.9,3
emeya r,50.35920237967862,92.31452674434809,27.54195283085521,98.9,3
emeya r,50.35920237967862,92.31427808969528,32.80866049792678,98.9,3
emeya r,50.35920237967862,92.31404731863444,29.38596545984744,98.9,3
emeya r,40.471301672480536,92.31356652156708,36.12160510760036,98.9,3
ev6 gt,29.951665209836197,92.31310644722647,36.97684292791652,80.0,0
ev6 gt,29.951665209836197,92.31285931216058,26.32460230064535,80.0,0
ev6 gt,29.951665209836197,92.31262124742116,30.10894944851854,80.0,0
ev6 gt,29.951665209836197,92.3123912437743,32.2261873115345,80.0,0
ev6 gt,29.951665209836197,92.31214247811904,28.86504897008719,80.0,0
ev6 gt,29.951665209836197,92.31189183192302,28.96328902316155,80.0,0
ev6 gt,29.951665209836197,92.31163976131656,31.30617158350003,80.0,0
